cv0412,cv0415,cv0427,cv0506,cv0516,cv0520,cv0523,cv0527,cv0531,cv0602,cv0614,cv0617,cv0620,cv0623,cv0627,cv0630,cv0708,cv0713,cv0716,cv0719,cv0721,cv0725,cv0728,cv0802,cv0808,cv0812
0.054429,0.002367,0.0,0.010292,0.069414,0.116163,0.181411,0.216357,0.314801,0.421515,0.648445,0.729479,0.770936,0.8591,0.899431,0.928155,0.798328,0.775412,0.77365,0.818152,0.780224,0.789307,0.788059,0.763536,0.770678,0.798441
0.055527,0.004287,0.0,0.009622,0.056339,0.099192,0.144009,0.21607,0.309891,0.411045,0.640073,0.712383,0.762549,0.848586,0.897951,0.919784,0.841759,0.816644,0.816169,0.87033,0.834204,0.85092,0.84166,0.835979,0.834807,0.804685
0.052577,0.002333,0.000207,0.015874,0.088382,0.142508,0.230919,0.294069,0.404681,0.509979,0.692771,0.737628,0.76189,0.839534,0.880859,0.899672,0.831219,0.791613,0.791259,0.841694,0.807908,0.81688,0.801471,0.76211,0.742212,0.695918
0.052778,0.003046,1.2e-05,0.010042,0.064249,0.11886,0.204279,0.247181,0.362753,0.460262,0.652053,0.703874,0.72216,0.805857,0.831495,0.852226,0.764681,0.751502,0.755781,0.798693,0.760443,0.765787,0.757586,0.720614,0.700578,0.691748
0.061213,0.008322,0.000177,0.026333,0.116924,0.179314,0.276941,0.314168,0.43054,0.528395,0.77013,0.828237,0.882155,0.963551,1.017788,1.032646,0.858216,0.813543,0.816752,0.894279,0.836879,0.834914,0.819834,0.781249,0.797756,0.740764
0.047241,0.01041,0.01837,0.016731,0.106612,0.202138,0.317896,0.275311,0.409416,0.489961,0.640141,0.767637,0.826888,0.92231,0.97375,0.997437,0.862988,0.779611,0.770342,0.805645,0.770883,0.76707,0.761399,0.744857,0.745864,0.703239
0.05125,0.007394,0.000111,0.019322,0.135379,0.239754,0.389652,0.272568,0.401836,0.494905,0.703645,0.789284,0.819373,0.920106,0.958389,0.979957,0.852275,0.810202,0.779621,0.826421,0.788843,0.794489,0.793525,0.776228,0.801773,0.841407
0.054331,0.007167,1e-06,0.017223,0.110209,0.173123,0.279591,0.306403,0.44417,0.543353,0.81256,0.863332,0.905663,0.978089,1.026875,1.034499,0.828117,0.77305,0.760283,0.796695,0.763564,0.762659,0.764235,0.750529,0.771589,0.802504
0.053924,0.007626,0.0,0.006998,0.067055,0.14501,0.237351,0.204942,0.341003,0.442621,0.667929,0.72866,0.767165,0.850851,0.886441,0.912156,0.818337,0.763995,0.760373,0.796435,0.765547,0.7716,0.772808,0.748685,0.757704,0.781604
0.053563,0.008616,2.2e-05,0.022507,0.117108,0.186944,0.275444,0.306076,0.436795,0.538359,0.743417,0.79161,0.84465,0.895803,0.939777,0.947214,0.827507,0.751901,0.762921,0.803208,0.778497,0.780776,0.775469,0.757622,0.768077,0.786683
0.036308,0.0,8e-06,0.004926,0.064665,0.114584,0.16914,0.086601,0.153781,0.252818,0.389656,0.445818,0.568137,0.60634,0.692257,0.726501,0.664591,0.600837,0.669855,0.702029,0.684505,0.689405,0.645686,0.655178,0.624889,0.548468
0.041679,0.0,0.000142,0.020434,0.100822,0.133124,0.196605,0.205199,0.286687,0.396967,0.56839,0.584611,0.689051,0.71625,0.773928,0.797108,0.731261,0.68478,0.700955,0.741314,0.713649,0.703355,0.66372,0.680092,0.668764,0.650343
0.038127,0.0,0.0,0.011885,0.068916,0.093958,0.146144,0.173442,0.269375,0.373271,0.476745,0.485754,0.559522,0.608669,0.665657,0.688154,0.664512,0.637582,0.648419,0.66619,0.650442,0.650213,0.614621,0.589636,0.581253,0.55055
0.043048,0.0,7e-06,0.027928,0.134973,0.18719,0.259437,0.337516,0.464919,0.562276,0.699171,0.696678,0.759949,0.790527,0.830275,0.826158,0.818924,0.785293,0.784489,0.785256,0.780913,0.776545,0.75223,0.730857,0.724635,0.699472
0.041892,0.0,0.0,0.02941,0.135058,0.203419,0.273213,0.346352,0.465012,0.591702,0.787997,0.791914,0.852651,0.878147,0.920013,0.92141,0.856285,0.83912,0.827996,0.849156,0.833177,0.832589,0.810439,0.807681,0.797171,0.781621
0.037476,0.0,0.0,0.020593,0.099956,0.163279,0.23637,0.282186,0.380055,0.523737,0.766623,0.769316,0.831625,0.862219,0.911044,0.90765,0.843902,0.842688,0.823986,0.872642,0.848661,0.843479,0.818796,0.812799,0.788068,0.782231
0.043315,0.0,2e-06,0.033806,0.125226,0.175432,0.242807,0.282598,0.362294,0.485204,0.786236,0.77931,0.849965,0.868773,0.926623,0.924236,0.867073,0.862217,0.84872,0.894191,0.876715,0.890809,0.871349,0.886514,0.864001,0.873386
0.037342,0.0,1e-06,0.000871,0.011893,0.035097,0.083031,0.099135,0.177636,0.293809,0.540275,0.549953,0.648167,0.706195,0.750087,0.766746,0.794585,0.819107,0.821071,0.838099,0.82718,0.8386,0.82235,0.817907,0.804231,0.806101
0.041769,0.0,0.000404,0.053468,0.182322,0.255017,0.368202,0.477973,0.616457,0.702092,0.849098,0.914225,0.995886,1.052338,1.109786,1.09261,1.060951,1.016226,1.033756,1.058402,1.040097,1.037534,0.993498,1.014495,0.985507,0.997892
0.04425,0.0,0.000248,0.05535,0.197191,0.270579,0.401092,0.489878,0.596793,0.69398,0.96366,0.958075,1.034007,1.080307,1.133585,1.113399,1.059235,1.05515,1.04592,1.076695,1.056029,1.068092,1.033803,1.056569,1.028593,1.012974
0.040006,0.0,7e-06,0.025782,0.144848,0.202464,0.307925,0.404192,0.503055,0.613993,0.891891,0.909959,0.984111,1.039561,1.102685,1.07961,1.047623,1.049607,1.061363,1.100955,1.075364,1.093989,1.064739,1.077786,1.052405,1.050665
0.031241,0.0,0.0,0.009859,0.051609,0.083596,0.144389,0.227903,0.337707,0.45526,0.730049,0.745032,0.822313,0.873144,0.934527,0.922387,0.875564,0.902287,0.916247,0.957702,0.919484,0.944454,0.909501,0.909499,0.875733,0.880205
0.029406,0.0,0.0,0.019256,0.104189,0.167862,0.250453,0.352058,0.50273,0.599329,0.861406,0.876861,0.936231,0.984016,1.025966,1.008603,0.964558,0.956652,0.958208,0.995001,0.981551,0.992778,0.966213,0.979965,0.956656,0.948063
0.028005,0.0,0.0,0.028622,0.126253,0.186236,0.272097,0.379384,0.520861,0.625184,0.888672,0.887024,0.941669,0.959452,1.013037,0.994331,0.955239,0.925982,0.906033,0.952514,0.928084,0.953767,0.937108,0.940988,0.919961,0.910389
0.0331,0.0,4.6e-05,0.034052,0.157218,0.221229,0.30143,0.385686,0.501347,0.610047,0.815164,0.79912,0.835139,0.868412,0.908757,0.892983,0.831191,0.7968,0.781369,0.818964,0.791055,0.809216,0.792358,0.792246,0.781647,0.800468
0.018577,0.0,1.5e-05,0.020256,0.093093,0.132315,0.199584,0.274134,0.348705,0.430608,0.602516,0.584753,0.619601,0.642651,0.670534,0.696534,0.618414,0.575436,0.587962,0.646446,0.611691,0.644758,0.613431,0.617082,0.603012,0.587973
0.015603,0.0,0.0,0.016068,0.111349,0.160664,0.255301,0.336471,0.44998,0.555274,0.661408,0.676131,0.732706,0.758777,0.809053,0.753937,0.785373,0.772463,0.740053,0.770189,0.738071,0.742212,0.728096,0.709256,0.683286,0.660104
0.009771,0.0,2.1e-05,0.030405,0.143799,0.199032,0.302531,0.381798,0.486079,0.59126,0.799238,0.792081,0.829054,0.86506,0.899574,0.872225,0.875042,0.869625,0.843094,0.875068,0.85243,0.871149,0.855202,0.852579,0.84894,0.850696
0.007689,0.0,0.0,0.018936,0.113225,0.169299,0.25679,0.361192,0.503701,0.615903,0.861258,0.861811,0.918833,0.96505,1.010417,0.988207,0.961499,0.945128,0.943329,0.973888,0.957577,0.990908,0.971416,0.998573,1.026557,1.036501
0.005992,0.0,0.0,0.024954,0.12506,0.190346,0.28707,0.421375,0.546945,0.652882,0.93517,0.922541,0.987136,1.007318,1.049832,1.026606,0.949782,0.909911,0.920374,0.953684,0.93102,0.959398,0.951439,0.971392,0.987595,0.917284
0.005071,0.0,0.0,0.013151,0.076393,0.131372,0.206836,0.293812,0.390616,0.505256,0.769777,0.747247,0.806407,0.852381,0.890583,0.889434,0.815925,0.794712,0.821939,0.862774,0.841578,0.866246,0.83147,0.84549,0.826011,0.766571
0.004975,0.0,0.0,0.016143,0.075076,0.12441,0.197736,0.276665,0.362187,0.478326,0.718938,0.708003,0.775763,0.807516,0.850957,0.849434,0.82501,0.782572,0.799282,0.838525,0.809937,0.824235,0.785583,0.765597,0.737015,0.7037
0.007599,0.0,0.0,0.01467,0.078038,0.120746,0.179833,0.260569,0.344498,0.458953,0.785139,0.772751,0.842893,0.883215,0.935517,0.932939,0.868396,0.836593,0.846914,0.89172,0.860788,0.883309,0.839807,0.863679,0.832579,0.847246
0.005181,0.0,0.0,8e-06,0.002589,0.018336,0.050365,0.065161,0.100477,0.1858,0.493377,0.491768,0.615673,0.667141,0.737294,0.770664,0.757255,0.770085,0.783603,0.804259,0.788279,0.806136,0.783411,0.7791,0.755692,0.761363
0.004642,0.0,0.00045,0.01853,0.104515,0.168728,0.256876,0.331612,0.44191,0.537322,0.682974,0.706118,0.809657,0.852264,0.936637,0.923468,0.877158,0.88195,0.900161,0.949484,0.920684,0.917933,0.867254,0.878941,0.773566,0.707958
0.000782,0.0,0.0,0.00049,0.014213,0.045166,0.10183,0.084196,0.138843,0.231722,0.529394,0.543574,0.638263,0.677065,0.731565,0.764175,0.709313,0.687418,0.713456,0.749343,0.717127,0.738416,0.701906,0.700105,0.668812,0.676485
0.00021,0.0,0.0,0.006935,0.069532,0.134855,0.222455,0.315209,0.420872,0.508902,0.739461,0.769705,0.847807,0.868226,0.918628,0.899419,0.86123,0.823215,0.83396,0.847606,0.832313,0.837965,0.81422,0.807122,0.792901,0.772858
0.000974,0.0,0.0,0.012852,0.094693,0.156845,0.246681,0.361535,0.457732,0.575572,0.873906,0.862445,0.933481,0.966128,1.004478,1.003042,0.91106,0.913115,0.922458,0.954677,0.932847,0.967063,0.940338,0.950492,0.943978,0.938847
0.000665,0.0,0.0,0.000425,0.012729,0.030362,0.06569,0.114318,0.192626,0.312035,0.647735,0.658122,0.734222,0.78,0.846853,0.861848,0.737241,0.75376,0.748943,0.784815,0.768868,0.794296,0.777836,0.769886,0.760738,0.745471
0.000348,0.0,0.0,0.002157,0.030528,0.0565,0.106892,0.163696,0.232588,0.345266,0.679047,0.686554,0.763946,0.802182,0.860435,0.871245,0.647054,0.656326,0.645067,0.702473,0.670027,0.689935,0.663991,0.649286,0.637817,0.611845
0.000343,0.0,0.0,1.5e-05,0.001179,0.002755,0.007086,0.014688,0.036075,0.090767,0.28901,0.332788,0.481766,0.498912,0.602559,0.672159,0.24225,0.211046,0.230513,0.278811,0.243751,0.257508,0.255747,0.233493,0.237806,0.211982
0.000527,0.0,0.000404,0.010995,0.086375,0.14171,0.224367,0.2979,0.408355,0.51655,0.710182,0.768209,0.845882,0.887541,0.936773,0.92082,0.847274,0.821619,0.824073,0.856632,0.844384,0.859253,0.857052,0.850135,0.837206,0.741248
0.000609,0.0,0.000363,0.008061,0.06966,0.123209,0.204897,0.256532,0.343541,0.477013,0.784518,0.779322,0.851197,0.865602,0.910437,0.916592,0.807432,0.796914,0.775227,0.815661,0.792753,0.818042,0.794723,0.793759,0.775958,0.780946
0.000587,0.0,0.000239,0.000519,0.016983,0.045755,0.101396,0.100666,0.177898,0.274482,0.57125,0.598845,0.705576,0.720281,0.797145,0.808547,0.66868,0.632287,0.613928,0.658361,0.619347,0.627888,0.596746,0.55837,0.557176,0.544398
0.001074,0.0,0.000113,0.002665,0.030956,0.063204,0.127187,0.169908,0.2713,0.372188,0.567501,0.582535,0.678096,0.694793,0.767452,0.776419,0.62904,0.570749,0.559191,0.599544,0.552378,0.547283,0.516299,0.478738,0.480741,0.469314
0.001651,0.0,0.0,0.010506,0.078009,0.130866,0.214016,0.286438,0.403093,0.523347,0.662066,0.667978,0.737964,0.742466,0.783739,0.773294,0.659074,0.616915,0.593311,0.618875,0.599789,0.606747,0.594331,0.566572,0.567326,0.583093
0.000893,0.0,0.0,0.006132,0.04833,0.076255,0.141351,0.198496,0.29188,0.405388,0.637565,0.642413,0.698921,0.73135,0.767741,0.786144,0.743709,0.729282,0.707384,0.721273,0.712849,0.721149,0.710121,0.678339,0.673946,0.658866
0.000765,0.0,0.0,0.011788,0.07855,0.118066,0.18991,0.266872,0.35363,0.477517,0.795324,0.784405,0.871099,0.88816,0.947756,0.955358,0.832303,0.799043,0.789831,0.841922,0.802697,0.830874,0.800521,0.803326,0.802147,0.764399
0.000217,0.0,0.0,0.001352,0.012456,0.028057,0.059775,0.08334,0.130248,0.214488,0.433307,0.425864,0.568396,0.565905,0.649802,0.718667,0.569893,0.548978,0.560671,0.623438,0.581596,0.606909,0.583657,0.58593,0.593027,0.565141
0.000442,0.0,3.4e-05,0.006844,0.041691,0.072066,0.138419,0.189807,0.245292,0.331112,0.368226,0.385472,0.470269,0.481966,0.547144,0.53392,0.559286,0.559962,0.566117,0.58875,0.572234,0.590247,0.578505,0.530883,0.520577,0.467726
0.000586,0.0,3.6e-05,0.005241,0.049134,0.086216,0.148443,0.181192,0.246969,0.340704,0.596016,0.605414,0.682159,0.711721,0.766395,0.776816,0.740897,0.718391,0.722795,0.761337,0.732449,0.744045,0.734407,0.698989,0.697101,0.66354
0.000984,0.0,0.001992,0.000792,0.012775,0.028311,0.060442,0.097133,0.164428,0.258774,0.515662,0.540938,0.648232,0.683573,0.746513,0.78557,0.593615,0.595078,0.61504,0.665003,0.642388,0.681732,0.670109,0.676779,0.696721,0.721768
0.001883,0.0,0.000106,0.006306,0.022039,0.04359,0.074403,0.103022,0.179365,0.272192,0.380379,0.412643,0.543569,0.58149,0.634397,0.672805,0.482823,0.446737,0.448068,0.495389,0.462725,0.484066,0.481055,0.478682,0.514642,0.551203
0.002293,0.0,0.000526,0.014386,0.089256,0.14944,0.231128,0.277808,0.368988,0.452466,0.695813,0.709285,0.776231,0.800594,0.843136,0.839427,0.708707,0.657954,0.638174,0.673188,0.649881,0.67417,0.672738,0.657865,0.66439,0.70175
0.002213,0.0,0.0,0.001962,0.019091,0.038737,0.076986,0.09015,0.1522,0.224553,0.486007,0.495745,0.592717,0.640467,0.695784,0.734881,0.692001,0.655247,0.675666,0.713911,0.685957,0.702417,0.698593,0.672754,0.660373,0.657795
0.0041,1e-06,0.0,0.001559,0.022702,0.047323,0.097798,0.109186,0.177971,0.250314,0.484156,0.533991,0.646992,0.684815,0.752693,0.788907,0.701233,0.691489,0.710103,0.754538,0.722102,0.741185,0.734138,0.699842,0.686106,0.693654
0.00386,0.0,0.0,0.000992,0.011247,0.0225,0.046622,0.075934,0.131313,0.21388,0.438542,0.494175,0.596075,0.651952,0.696997,0.733266,0.73222,0.710575,0.727216,0.759431,0.735993,0.754784,0.743374,0.711502,0.695951,0.7145
0.006885,1e-06,3.2e-05,0.019481,0.116454,0.179271,0.288446,0.359154,0.492663,0.572118,0.806397,0.865141,0.933711,0.983565,1.020934,1.024861,0.930843,0.854984,0.863803,0.897732,0.866325,0.875132,0.87651,0.865877,0.880908,0.894909
0.009826,1e-06,0.000132,0.029761,0.146424,0.212087,0.330022,0.335123,0.449448,0.549767,0.814976,0.842215,0.89062,0.953346,0.987744,0.996082,0.892368,0.826208,0.819509,0.856575,0.820068,0.833961,0.82732,0.814845,0.818176,0.839269
0.0109,0.0,0.001774,0.019887,0.114484,0.182084,0.29085,0.332074,0.449101,0.554307,0.78149,0.811972,0.872892,0.926485,0.967508,0.978007,0.911536,0.873024,0.869968,0.906036,0.883803,0.913824,0.907053,0.904236,0.894074,0.899303
0.009476,2e-06,2e-06,0.016238,0.100238,0.165419,0.270134,0.361465,0.506918,0.596757,0.822428,0.851753,0.900569,0.95817,1.001179,1.007822,0.887868,0.84447,0.85755,0.902531,0.880765,0.904539,0.9011,0.900363,0.895577,0.912423
0.010427,1.9e-05,0.000277,0.024898,0.130713,0.201817,0.30435,0.401108,0.503001,0.590949,0.872341,0.894511,0.946438,1.014917,1.048471,1.054412,0.9221,0.868265,0.855236,0.914781,0.885996,0.913218,0.911776,0.917532,0.913914,0.904537
0.008514,5.5e-05,0.006034,0.010673,0.06921,0.12867,0.214796,0.154219,0.226389,0.289327,0.571689,0.606581,0.687694,0.761274,0.806468,0.846989,0.764,0.745425,0.745673,0.796145,0.760104,0.779995,0.785461,0.752055,0.748351,0.802481
0.01098,2.5e-05,8.3e-05,0.003221,0.043587,0.078988,0.168343,0.155207,0.230059,0.31205,0.585084,0.638426,0.708704,0.788271,0.854078,0.889219,0.809304,0.774311,0.786345,0.850357,0.821117,0.832204,0.812933,0.793321,0.766265,0.781288
0.012281,0.000166,9.2e-05,0.003545,0.035344,0.076279,0.172183,0.131106,0.208674,0.28831,0.501059,0.559859,0.643095,0.718022,0.780197,0.816427,0.784742,0.735476,0.72575,0.77583,0.742011,0.746428,0.729444,0.689414,0.668724,0.713299
0.018366,0.001053,0.006836,0.030008,0.154782,0.246492,0.37795,0.368586,0.502895,0.590359,0.762733,0.851943,0.928493,0.99119,1.029856,1.040904,0.917229,0.843426,0.864972,0.895688,0.874092,0.875014,0.865565,0.858342,0.849533,0.908814
0.013962,0.000893,1.3e-05,0.030759,0.158829,0.254966,0.420394,0.499799,0.496842,0.594521,0.814605,0.866063,0.926956,0.998725,1.034042,1.050515,0.890972,0.847949,0.840438,0.875625,0.848602,0.862372,0.874407,0.866255,0.881249,0.893594
0.00842,0.000351,7e-06,0.021906,0.11409,0.183471,0.312027,0.405337,0.459121,0.550362,0.822337,0.84694,0.893953,0.965018,1.001856,1.018895,0.870144,0.790617,0.804783,0.833235,0.810611,0.824142,0.84179,0.821949,0.820246,0.861243
0.006069,0.000304,5e-06,0.01004,0.078694,0.145793,0.246326,0.346152,0.364146,0.460529,0.722099,0.759986,0.821909,0.881445,0.918764,0.935884,0.812853,0.739539,0.761543,0.801202,0.772575,0.779052,0.778149,0.76775,0.747112,0.74761
0.006386,0.000395,0.0,0.018726,0.092652,0.152488,0.234016,0.304344,0.404094,0.508126,0.754392,0.774494,0.82127,0.893645,0.92265,0.944271,0.80712,0.760653,0.783381,0.832232,0.814166,0.817993,0.815689,0.800691,0.787116,0.794496
0.023977,0.0,0.0,0.020178,0.116714,0.175879,0.272137,0.168913,0.242097,0.336238,0.646608,0.596003,0.731476,0.736685,0.831821,0.83354,0.77869,0.762554,0.77808,0.806547,0.786827,0.795341,0.748323,0.761901,0.782027,0.745341
0.020016,0.0,4e-06,0.023471,0.122263,0.163989,0.254608,0.263445,0.352463,0.458928,0.882332,0.705147,0.790904,0.75245,0.814579,0.807567,0.788843,0.750799,0.773373,0.803838,0.782929,0.804187,0.763758,0.789537,0.814391,0.796498
0.019803,0.0,0.0,0.015399,0.092348,0.127813,0.20867,0.240151,0.33496,0.445978,0.724118,0.554728,0.645277,0.636239,0.684783,0.685789,0.688676,0.663339,0.681234,0.701791,0.684422,0.707352,0.679939,0.69356,0.708824,0.688454
0.018391,0.0,0.0,0.02272,0.129165,0.184857,0.283893,0.322281,0.450097,0.560775,0.820857,0.708673,0.768488,0.787695,0.823192,0.805513,0.817001,0.793951,0.801217,0.81136,0.792762,0.803212,0.780997,0.778888,0.789642,0.750757
0.017377,0.0,0.0,0.018549,0.110093,0.163135,0.256087,0.300537,0.421608,0.549276,0.932367,0.803296,0.87646,0.876782,0.92898,0.91488,0.926643,0.882599,0.921799,0.934428,0.923402,0.933738,0.918079,0.91922,0.906566,0.883243
0.01653,0.0,0.0,0.021389,0.116456,0.168301,0.249407,0.301991,0.417772,0.547974,0.914199,0.79187,0.870211,0.868199,0.923484,0.901139,0.919209,0.88469,0.913646,0.939937,0.923682,0.935202,0.922109,0.914891,0.906536,0.895808
0.015409,0.0,0.0,0.014246,0.067021,0.112834,0.185885,0.23144,0.351271,0.466469,0.872573,0.77823,0.870202,0.878497,0.936392,0.916312,0.924592,0.89078,0.936636,0.957884,0.937983,0.946441,0.905879,0.919419,0.89838,0.883901
0.014195,0.0,1.9e-05,0.033161,0.146544,0.211089,0.302476,0.406033,0.547899,0.64384,0.976865,0.892495,0.981777,1.005145,1.059508,1.033603,1.074208,1.027713,1.071922,1.08905,1.079213,1.080632,1.060145,1.065316,1.046625,1.0151
0.01141,0.0,0.000107,0.033833,0.168323,0.231319,0.320223,0.460288,0.58934,0.689878,1.118507,0.995407,1.085992,1.092344,1.145326,1.099162,1.096977,1.055088,1.056428,1.077635,1.06042,1.067058,1.039385,1.056104,1.03548,1.033381
0.00483,0.0,0.0,0.023338,0.123533,0.186719,0.268757,0.376474,0.51935,0.623093,1.053613,0.941509,1.040611,1.030077,1.09179,1.049064,1.029731,0.981821,1.003329,1.059598,1.024379,1.0354,0.967822,1.003906,0.988184,0.905683
0.001425,0.0,0.0,0.015709,0.079133,0.124845,0.198874,0.259768,0.373089,0.472186,0.84803,0.725381,0.83247,0.833838,0.891545,0.870795,0.861934,0.848209,0.867852,0.910284,0.883203,0.897429,0.829746,0.845045,0.797777,0.759704
0.001129,0.0,0.0,0.024897,0.108878,0.166078,0.248128,0.322278,0.43632,0.535145,0.873191,0.775048,0.862922,0.875135,0.912271,0.882061,0.914313,0.898747,0.894742,0.912903,0.898855,0.911219,0.86406,0.863975,0.840971,0.78643
0.00131,0.0,0.0,0.030861,0.134761,0.189096,0.257646,0.349902,0.464676,0.585397,0.990119,0.876615,0.957874,0.941003,1.001924,0.965472,0.970283,0.966517,0.951,0.984334,0.961088,0.976499,0.911124,0.951257,0.934974,0.902706
5.7e-05,0.0,0.0,0.0039,0.025319,0.049305,0.081017,0.138181,0.222996,0.330581,0.756148,0.651668,0.759912,0.744195,0.817289,0.816147,0.798703,0.77818,0.789479,0.82628,0.792106,0.80544,0.74542,0.763562,0.754768,0.742073
0.000147,0.0,0.0,0.007688,0.048187,0.083908,0.129858,0.1716,0.236691,0.324989,0.506319,0.422558,0.537467,0.532827,0.61127,0.570373,0.598792,0.599049,0.608951,0.634645,0.613431,0.623523,0.585445,0.570553,0.539381,0.496682
2.1e-05,0.0,0.0,0.014445,0.097536,0.168076,0.262683,0.346991,0.443764,0.541422,0.813847,0.708135,0.809852,0.808322,0.886829,0.838491,0.889435,0.87431,0.877998,0.896762,0.883813,0.88403,0.83606,0.832497,0.794961,0.750874
7e-06,0.0,0.0,0.025427,0.137604,0.212211,0.314302,0.436233,0.542401,0.639753,0.95025,0.853089,0.949958,0.970464,1.019534,0.979085,1.00559,0.974346,0.994214,1.000413,0.990376,1.003239,0.972004,0.983274,0.968099,0.94128
6e-06,0.0,0.000155,0.027626,0.154182,0.246432,0.358283,0.517437,0.628213,0.724038,1.12087,1.008683,1.104153,1.104079,1.166126,1.11697,1.148409,1.031856,1.088908,1.102391,1.089287,1.098309,1.059295,1.088082,1.075636,1.08692
6e-06,0.0,0.0,0.024166,0.139208,0.225825,0.330805,0.465861,0.570264,0.674436,1.043589,0.948926,1.041523,1.060163,1.11811,1.082624,1.127598,1.036513,1.08967,1.131185,1.100601,1.109028,1.061971,1.08484,1.058541,1.049757
1.1e-05,0.0,0.0,0.036951,0.165677,0.240696,0.343904,0.478547,0.58074,0.685268,1.03659,0.96534,1.048607,1.076116,1.13121,1.094045,1.153252,1.112445,1.103381,1.12651,1.109559,1.115216,1.067082,1.087786,1.076173,1.049413
6e-06,0.0,5e-05,0.006403,0.040893,0.065216,0.101045,0.178589,0.261493,0.3743,0.730647,0.651639,0.757332,0.755697,0.818889,0.821139,0.791896,0.744575,0.7645,0.797393,0.766813,0.774553,0.728084,0.725744,0.698204,0.684351
6e-06,0.0,1e-06,0.001877,0.016868,0.044235,0.07867,0.13785,0.219164,0.343124,0.700039,0.661342,0.770407,0.782737,0.845982,0.812433,0.820697,0.796338,0.807967,0.85184,0.825967,0.83001,0.784538,0.784474,0.75668,0.733481
2.7e-05,0.0,0.0,0.017324,0.102084,0.161408,0.236391,0.337639,0.43593,0.552107,0.967682,0.889563,0.97315,0.959213,1.009098,0.968447,0.932323,0.882274,0.8925,0.931262,0.903077,0.915844,0.859821,0.881629,0.847329,0.775759
