ch0412,ch0415,ch0427,ch0506,ch0516,ch0520,ch0523,ch0527,ch0531,ch0602,ch0614,ch0617,ch0620,ch0623,ch0627,ch0630,ch0708,ch0713,ch0716,ch0719,ch0721,ch0725,ch0728,ch0802,ch0808,ch0812
0.094766,0.020706,0.0,0.111207,0.28506,0.4101,0.51851,0.580119,0.666096,0.753381,1.002538,1.061489,1.128524,1.207151,1.264793,1.268803,1.168014,1.133628,1.113728,1.079889,1.093163,1.117101,1.115952,1.18751,1.210508,1.228732
0.094565,0.026822,0.0,0.092653,0.217104,0.325472,0.435465,0.556879,0.625461,0.733168,0.995041,1.041286,1.093948,1.187839,1.239294,1.272929,1.202519,1.180305,1.156452,1.143649,1.166033,1.207008,1.190523,1.260148,1.287397,1.223391
0.087989,0.017862,0.009128,0.129558,0.28858,0.393679,0.53388,0.617037,0.675269,0.754151,0.947875,0.969352,1.013531,1.08922,1.132701,1.138509,1.111539,1.097287,1.093521,1.084524,1.103202,1.126105,1.114621,1.149319,1.190698,1.080822
0.085553,0.020503,0.000957,0.116272,0.260895,0.3712,0.534985,0.591086,0.668342,0.747629,0.922327,0.954467,1.01512,1.100502,1.130482,1.172614,1.150559,1.140796,1.106413,1.066395,1.082222,1.112707,1.10938,1.129548,1.168637,1.123979
0.104499,0.029864,0.010865,0.173476,0.347902,0.462913,0.603336,0.687533,0.759889,0.832583,1.087681,1.126162,1.215321,1.290827,1.356214,1.357475,1.275179,1.238756,1.234498,1.182322,1.183157,1.200317,1.219099,1.249848,1.262709,1.200007
0.083607,0.047508,0.112337,0.132348,0.332493,0.479322,0.639634,0.646214,0.736712,0.812083,1.068377,1.12255,1.187685,1.294054,1.330241,1.331906,1.258769,1.166879,1.131209,1.096767,1.095294,1.118766,1.115629,1.183675,1.220388,1.215386
0.086815,0.028833,0.013256,0.150653,0.348607,0.533933,0.722288,0.707548,0.771362,0.833372,1.032393,1.065703,1.125622,1.225577,1.254569,1.268773,1.20363,1.185903,1.125755,1.111619,1.130249,1.148616,1.148698,1.183715,1.240215,1.259742
0.091525,0.030712,0.000395,0.144358,0.323408,0.427088,0.567305,0.672841,0.773119,0.836661,1.139345,1.169605,1.233892,1.319655,1.34877,1.342259,1.209698,1.131653,1.133887,1.125988,1.12058,1.152527,1.144866,1.22159,1.240087,1.224624
0.090647,0.030773,0.0,0.088549,0.267956,0.419271,0.605047,0.601397,0.70383,0.783409,1.047352,1.075129,1.125944,1.200662,1.244693,1.234803,1.19715,1.108415,1.077383,1.048137,1.075083,1.101114,1.103594,1.142354,1.176187,1.142114
0.090453,0.030306,0.00311,0.166475,0.34478,0.459319,0.609876,0.682499,0.758624,0.830587,1.090587,1.111939,1.172631,1.238283,1.268398,1.261489,1.206585,1.106881,1.147808,1.083066,1.12,1.122616,1.135276,1.175038,1.204508,1.124055
0.069867,0.0,0.001482,0.068416,0.229437,0.37504,0.489172,0.393929,0.470173,0.591544,0.803481,0.778756,0.95282,0.990322,1.089964,1.091971,1.098682,1.112041,1.117493,1.086652,1.1332,1.161094,1.16287,1.200918,1.231018,1.036858
0.072263,0.0,0.012445,0.156869,0.331909,0.426857,0.523692,0.558823,0.637727,0.765629,1.004426,0.950226,1.050674,1.063323,1.131943,1.110684,1.096289,1.078432,1.065264,1.029515,1.072585,1.064111,1.037487,1.116678,1.098706,1.082782
0.067972,0.0,0.0,0.121501,0.280009,0.374599,0.474734,0.499313,0.581311,0.696478,0.859785,0.814907,0.891592,0.909548,0.992864,1.00302,0.967713,0.960951,0.964985,0.924777,0.955765,0.958099,0.959533,0.975588,0.984571,0.973544
0.079031,0.0,0.002101,0.19998,0.372181,0.471625,0.587691,0.643038,0.721787,0.828039,1.042199,0.981846,1.043295,1.061869,1.119533,1.116169,1.131488,1.104702,1.092908,1.069616,1.115469,1.094807,1.079825,1.115361,1.110426,1.13155
0.074978,0.0,0.000349,0.186928,0.342227,0.464492,0.575687,0.65412,0.748302,0.842614,1.139508,1.087171,1.160878,1.1723,1.227278,1.199407,1.193737,1.207805,1.170949,1.133898,1.192481,1.194305,1.179041,1.21954,1.202785,1.212036
0.072375,0.0,0.0,0.176375,0.309623,0.435474,0.555173,0.622468,0.713123,0.815655,1.115062,1.109971,1.187564,1.223385,1.260977,1.238921,1.248469,1.222829,1.225214,1.185556,1.224376,1.242967,1.248657,1.274264,1.261273,1.220402
0.075461,0.0,0.001389,0.197296,0.34442,0.447701,0.552875,0.610464,0.674201,0.776887,1.08112,1.073321,1.156049,1.189225,1.247418,1.222694,1.238771,1.211319,1.197816,1.157838,1.187849,1.208737,1.22575,1.287726,1.300564,1.271305
0.072226,0.0,0.000454,0.028539,0.096205,0.19093,0.281587,0.324366,0.41038,0.533461,0.843256,0.834529,0.948472,1.001535,1.05642,1.093187,1.162207,1.167007,1.141434,1.117212,1.147972,1.157544,1.125479,1.195038,1.173229,1.218405
0.078963,0.0,0.015668,0.259201,0.450269,0.567087,0.693924,0.783492,0.877826,0.966903,1.234384,1.204007,1.289349,1.348745,1.405178,1.389681,1.409476,1.446617,1.358112,1.365461,1.392329,1.422349,1.388784,1.487241,1.461463,1.428878
0.086733,0.0,0.013819,0.263912,0.468276,0.580448,0.71773,0.790326,0.873379,0.962439,1.269163,1.241276,1.319692,1.386761,1.458596,1.419596,1.430153,1.424571,1.402837,1.370488,1.395799,1.423148,1.395927,1.500183,1.462353,1.473271
0.070709,0.0,0.001923,0.204092,0.392006,0.501018,0.631406,0.700598,0.790554,0.894568,1.237147,1.245483,1.334378,1.393661,1.469567,1.421637,1.410716,1.44533,1.425908,1.380211,1.41533,1.445455,1.436557,1.519386,1.471354,1.472927
0.061269,0.0,0.0,0.087691,0.211705,0.299793,0.42256,0.519344,0.622836,0.735715,1.059458,1.082477,1.205306,1.244319,1.328668,1.287336,1.302831,1.3347,1.315165,1.278594,1.307665,1.334007,1.346973,1.380824,1.351361,1.309896
0.062429,0.0,0.0,0.162167,0.312786,0.424307,0.561645,0.654278,0.757639,0.858001,1.208253,1.188302,1.269273,1.311444,1.363565,1.309065,1.333667,1.320809,1.272137,1.239108,1.277598,1.295611,1.283766,1.347715,1.393757,1.339335
0.06359,0.0,4e-06,0.179706,0.354876,0.457729,0.596867,0.682965,0.762916,0.860594,1.172596,1.159488,1.226279,1.262471,1.318859,1.2761,1.276735,1.256499,1.256658,1.21973,1.251915,1.2753,1.267638,1.316651,1.340404,1.308577
0.075937,0.0,0.004291,0.209129,0.401929,0.491754,0.61735,0.689433,0.762122,0.848334,1.115663,1.055491,1.120655,1.150747,1.210152,1.183278,1.171637,1.164975,1.131222,1.124993,1.15195,1.187527,1.17045,1.230737,1.233059,1.267875
0.058449,0.0,0.001873,0.132684,0.276922,0.363363,0.446857,0.524446,0.603275,0.697399,1.045495,1.015516,1.09206,1.11423,1.178081,1.140643,1.131027,1.082903,1.11711,1.072999,1.089147,1.130715,1.107269,1.182351,1.203689,1.204126
0.058826,0.0,0.0,0.146879,0.344801,0.44004,0.572894,0.661856,0.742025,0.851859,1.050733,1.031133,1.116507,1.151263,1.213469,1.189341,1.162753,1.179244,1.174389,1.143546,1.179254,1.206626,1.200585,1.29444,1.300238,1.281606
0.049622,0.0,0.00268,0.209049,0.393675,0.487138,0.618628,0.68389,0.748054,0.854096,1.106913,1.112969,1.178966,1.21715,1.262637,1.227002,1.199581,1.19173,1.211469,1.167174,1.21198,1.263574,1.262045,1.372604,1.416468,1.362481
0.037282,0.0,0.0,0.14771,0.31898,0.426186,0.569899,0.633986,0.72053,0.830867,1.141491,1.126076,1.210307,1.248324,1.297825,1.260032,1.251121,1.290592,1.283821,1.246276,1.277838,1.330777,1.315906,1.431879,1.497375,1.496564
0.034881,0.0,0.0,0.176737,0.351144,0.466802,0.605148,0.699447,0.782212,0.886045,1.209811,1.197069,1.292746,1.317054,1.369297,1.326413,1.303468,1.301271,1.311733,1.240681,1.276324,1.336564,1.331361,1.44194,1.53917,1.419658
0.02979,0.0,0.0,0.135587,0.281897,0.397439,0.506129,0.598779,0.665266,0.76958,1.063081,1.019265,1.127224,1.167978,1.210905,1.180922,1.160808,1.139952,1.192039,1.150302,1.193559,1.253245,1.200432,1.308348,1.352646,1.255605
0.035522,0.0,0.0,0.142685,0.276724,0.381983,0.509877,0.591852,0.649358,0.745378,1.015456,0.993418,1.073733,1.117824,1.163954,1.167673,1.156959,1.164202,1.170714,1.123806,1.172431,1.19813,1.163129,1.240544,1.255845,1.125383
0.031978,0.0,0.0,0.140939,0.294839,0.401011,0.519461,0.60323,0.680316,0.783673,1.108344,1.085957,1.186875,1.205868,1.270039,1.253307,1.227704,1.237607,1.207136,1.183122,1.213725,1.240676,1.219185,1.268148,1.292236,1.277274
0.023997,0.0,0.0,0.001481,0.055065,0.147084,0.24679,0.298193,0.336403,0.460823,0.868797,0.818536,0.937103,0.976607,1.054322,1.058686,1.057684,1.105177,1.092545,1.063107,1.106561,1.141549,1.129378,1.187754,1.166317,1.182404
0.02538,0.0,0.013617,0.146931,0.310094,0.409797,0.550296,0.622742,0.718566,0.817945,1.070068,1.076857,1.181796,1.21559,1.309677,1.290247,1.253317,1.384021,1.406551,1.360869,1.435037,1.462333,1.432991,1.529453,1.435263,1.103895
0.008394,0.0,0.0,0.025934,0.124401,0.250135,0.3845,0.331146,0.410547,0.533525,0.892055,0.858584,0.957858,0.97686,1.069171,1.076459,1.019846,1.021207,1.082229,1.073713,1.093367,1.172123,1.094679,1.214481,1.167975,1.128038
0.004328,0.0,0.0,0.10067,0.25658,0.372979,0.507402,0.618833,0.708048,0.812193,1.101006,1.079036,1.175329,1.200248,1.24716,1.226244,1.182312,1.223223,1.195832,1.150893,1.185784,1.202964,1.195315,1.240658,1.291296,1.299408
0.00919,0.0,0.0,0.12848,0.301818,0.419092,0.552454,0.675442,0.749065,0.854539,1.143676,1.134085,1.218648,1.250744,1.307729,1.292565,1.245318,1.319831,1.289843,1.249793,1.278322,1.312699,1.296847,1.354129,1.366843,1.382118
0.00601,0.0,0.0,0.031233,0.116969,0.213335,0.339308,0.42435,0.519879,0.628036,0.959347,0.998162,1.130091,1.12895,1.21807,1.235724,1.112513,1.145906,1.129893,1.107128,1.133336,1.154705,1.149088,1.193241,1.214109,1.229728
0.006961,0.0,0.0,0.043964,0.171816,0.261026,0.377689,0.468913,0.564969,0.678695,1.035705,1.053916,1.16865,1.178895,1.269368,1.252009,1.104937,1.054756,1.03636,1.03392,1.058786,1.082864,1.050629,1.122103,1.139076,1.111366
0.007535,0.0,0.0,0.004021,0.034301,0.063734,0.104728,0.131608,0.193738,0.307203,0.777095,0.831652,1.029657,1.095241,1.177359,1.250783,0.83419,0.81533,0.819092,0.819427,0.796456,0.83343,0.818255,0.879643,0.899353,0.870608
0.009138,0.0,0.016657,0.110471,0.29177,0.396389,0.537565,0.631815,0.723344,0.826933,1.09627,1.084934,1.171329,1.220104,1.25468,1.24128,1.186826,1.185762,1.144884,1.114182,1.137753,1.182372,1.18407,1.288878,1.322739,1.343144
0.007918,0.0,0.020765,0.092208,0.236773,0.341308,0.510547,0.574901,0.636142,0.741364,1.061099,1.05979,1.151951,1.176567,1.212381,1.193248,1.129905,1.14834,1.124811,1.077187,1.103432,1.132877,1.134857,1.206374,1.229178,1.158254
0.01063,0.0,0.007558,0.031711,0.148395,0.247597,0.370733,0.390782,0.497864,0.620586,0.924716,0.944391,1.100306,1.110314,1.204401,1.209652,1.099405,1.030258,1.015329,1.00189,1.014884,1.044177,1.027201,1.084786,1.109211,1.007634
0.009296,0.0,0.004144,0.054757,0.165003,0.26928,0.406344,0.485617,0.585874,0.690342,0.945749,0.938855,1.088018,1.092686,1.177356,1.173924,1.027626,0.952005,0.968687,0.930669,0.943266,0.95487,0.917339,0.989848,1.000469,0.878829
0.012609,0.0,0.0,0.119058,0.273285,0.374593,0.514204,0.596736,0.69185,0.795788,0.982931,0.977998,1.053759,1.067866,1.13069,1.119802,1.002985,0.960987,0.931983,0.904832,0.92295,0.947671,0.938106,1.009975,1.029193,1.0564
0.009512,0.0,0.0,0.094814,0.228718,0.307771,0.449584,0.522281,0.600428,0.701946,0.931726,0.92389,1.022497,1.032286,1.108667,1.118996,1.129124,1.117333,1.101661,1.056796,1.084444,1.107576,1.113601,1.152168,1.144022,1.128928
0.009485,0.0,0.0,0.127636,0.280752,0.384352,0.533051,0.606474,0.676226,0.77453,1.099206,1.098014,1.183125,1.210088,1.250072,1.237999,1.204638,1.198953,1.166692,1.154007,1.18038,1.204519,1.19138,1.25179,1.282681,1.216598
0.008,0.0,0.0,0.032723,0.099131,0.18216,0.269035,0.325082,0.399036,0.506958,0.88487,0.840765,1.011539,1.001721,1.119331,1.118321,0.980903,0.954489,0.980099,0.94815,0.978476,1.036327,1.003354,1.107581,1.104298,1.057473
0.008712,0.0,0.008417,0.082856,0.188485,0.280832,0.425133,0.476472,0.553509,0.658374,0.803245,0.789245,0.893197,0.929732,0.993388,0.99731,0.9766,0.994872,1.018595,0.983373,1.022731,1.05226,1.038673,1.073891,1.109379,1.113004
0.013249,0.0,0.008007,0.078311,0.205882,0.323814,0.461936,0.519662,0.578914,0.675647,0.926024,0.915546,1.052936,1.040178,1.151307,1.138952,1.12464,1.117191,1.130241,1.12084,1.15927,1.192874,1.193735,1.225675,1.251073,1.173716
0.013243,0.0,0.045074,0.019257,0.091007,0.161356,0.263003,0.366683,0.446473,0.574207,0.922265,0.952009,1.117492,1.184126,1.258137,1.269994,0.983965,0.964852,1.021331,1.011798,1.050699,1.101372,1.106171,1.164489,1.19744,1.241787
0.013229,0.0,0.01298,0.097219,0.118236,0.231403,0.309875,0.40778,0.553858,0.606025,0.811037,0.836134,0.978472,0.986739,1.089392,1.123007,0.987364,0.866337,0.923246,0.891953,0.91178,0.954427,0.954722,1.053885,1.106921,1.128277
0.012788,0.0,0.019783,0.134033,0.310601,0.408947,0.564603,0.655926,0.724514,0.8123,1.034292,1.05153,1.14759,1.174142,1.224458,1.212618,1.096622,1.020673,1.066925,1.028827,1.06881,1.129663,1.125684,1.178328,1.231747,1.272233
0.015826,0.0,0.0,0.056795,0.16159,0.230618,0.342607,0.42881,0.50728,0.599039,0.943209,0.925743,1.02369,1.070438,1.146426,1.139419,1.118957,1.049053,1.099778,1.059837,1.088466,1.119597,1.095718,1.173057,1.208466,1.241983
0.020186,0.000663,0.0,0.040851,0.163679,0.270948,0.377858,0.402614,0.514326,0.613471,0.878985,0.917692,1.029471,1.080047,1.166648,1.171831,1.154594,1.092634,1.117123,1.082582,1.114903,1.131428,1.114685,1.164805,1.225255,1.191232
0.026987,0.0,0.000267,0.024907,0.112505,0.168331,0.254664,0.331693,0.43662,0.523437,0.775795,0.820649,0.93644,0.966421,1.070283,1.116832,1.056476,1.065678,1.103112,1.071619,1.100455,1.150332,1.150147,1.202665,1.197015,1.154835
0.029371,0.00042,0.004054,0.150311,0.337977,0.464328,0.595361,0.689007,0.774431,0.853564,1.136686,1.139149,1.234216,1.273589,1.311111,1.305199,1.252795,1.237634,1.217232,1.183694,1.199604,1.219869,1.230173,1.288115,1.329788,1.328958
0.039314,0.000737,0.011153,0.18159,0.404208,0.512683,0.663507,0.702443,0.764231,0.840571,1.123298,1.135954,1.225541,1.265216,1.315839,1.30161,1.244678,1.210011,1.200119,1.209158,1.224027,1.227307,1.193127,1.238563,1.270766,1.237056
0.036454,0.0,0.043372,0.14817,0.307465,0.423829,0.57489,0.63524,0.714163,0.79139,1.063557,1.079053,1.167566,1.21796,1.263359,1.26075,1.220838,1.225448,1.219539,1.211661,1.228593,1.235837,1.25432,1.300139,1.330953,1.291484
0.032993,0.00069,0.001149,0.135397,0.306613,0.423006,0.565419,0.659746,0.753671,0.832568,1.112254,1.132435,1.230297,1.283826,1.345019,1.336033,1.275932,1.228918,1.203541,1.177043,1.190747,1.232598,1.24576,1.306151,1.340489,1.31922
0.034154,0.002163,0.017718,0.172893,0.353453,0.470002,0.617084,0.736449,0.802066,0.871097,1.180629,1.191203,1.278541,1.320253,1.365832,1.345969,1.28278,1.242722,1.238381,1.192809,1.219626,1.258134,1.26846,1.332278,1.359859,1.351762
0.035107,0.005915,0.092878,0.099243,0.271323,0.419344,0.586839,0.514578,0.57457,0.672777,0.999782,0.992648,1.072287,1.127371,1.204222,1.205231,1.156319,1.157722,1.124268,1.111962,1.140461,1.167905,1.167726,1.189964,1.210578,1.24632
0.03716,0.002172,0.003696,0.064988,0.207522,0.305117,0.482366,0.510658,0.611389,0.702702,0.999898,0.997076,1.099236,1.161267,1.254134,1.269205,1.204269,1.18453,1.217798,1.153718,1.192193,1.211461,1.196387,1.219955,1.233463,1.228195
0.033871,0.007548,0.00938,0.051256,0.175301,0.274087,0.483079,0.481373,0.553883,0.642394,0.884278,0.915496,1.023971,1.096135,1.178875,1.198575,1.157406,1.142819,1.088716,1.074155,1.10999,1.115807,1.12676,1.123131,1.133668,1.141306
0.049849,0.018512,0.091546,0.177205,0.388502,0.529069,0.732284,0.758077,0.8251,0.897582,1.143521,1.15363,1.230698,1.310362,1.360801,1.358255,1.284315,1.231059,1.195621,1.165581,1.186584,1.202164,1.209992,1.256785,1.307633,1.30512
0.038673,0.014448,0.002273,0.169376,0.376121,0.504608,0.680171,0.819486,0.799943,0.864928,1.11076,1.131319,1.212969,1.286754,1.332208,1.323746,1.212576,1.189239,1.159614,1.165029,1.183978,1.229041,1.237059,1.289724,1.331285,1.294211
0.027918,0.009089,0.001501,0.166939,0.350443,0.493007,0.631634,0.766507,0.795979,0.863783,1.140078,1.149712,1.230182,1.310835,1.338858,1.331627,1.28602,1.201902,1.142521,1.132281,1.15104,1.178676,1.189829,1.235859,1.287424,1.244778
0.025314,0.011886,0.001171,0.135613,0.304837,0.42905,0.574047,0.744373,0.747619,0.81702,1.099067,1.101216,1.172504,1.235119,1.281586,1.262468,1.197562,1.165179,1.136712,1.108276,1.132932,1.156606,1.178255,1.219845,1.224616,1.18342
0.026804,0.009747,0.000144,0.145629,0.312468,0.42589,0.568108,0.661502,0.735034,0.803068,1.067764,1.08359,1.160511,1.217657,1.255548,1.245693,1.21836,1.159984,1.164316,1.147749,1.177448,1.187769,1.207725,1.240217,1.250131,1.194322
0.049585,0.0,0.0,0.144167,0.364493,0.463745,0.589273,0.545336,0.625941,0.751796,1.356278,1.009445,1.189845,1.123566,1.241229,1.211801,1.214657,1.241556,1.184414,1.144751,1.178706,1.217234,1.203012,1.303519,1.330243,1.361552
0.047122,0.0,0.001653,0.18337,0.365315,0.452038,0.563201,0.611678,0.687832,0.794077,1.458926,1.023594,1.137235,1.084215,1.163493,1.130431,1.144778,1.129822,1.12378,1.074326,1.107663,1.144285,1.14877,1.235268,1.303442,1.290375
0.044773,0.0,0.0,0.115377,0.288324,0.36683,0.491734,0.532207,0.627353,0.729504,1.326075,0.900361,1.000764,0.974823,1.061094,1.033889,1.068856,1.068016,1.074487,1.029445,1.071659,1.125847,1.102011,1.206433,1.266075,1.233726
0.046798,0.0,0.000147,0.164782,0.359556,0.448084,0.567094,0.627883,0.725351,0.82744,1.365204,1.060431,1.154368,1.143186,1.2255,1.194332,1.201398,1.249197,1.25097,1.19329,1.23238,1.263724,1.233444,1.290563,1.311098,1.267667
0.047004,0.0,0.0,0.153097,0.323036,0.407905,0.528768,0.579915,0.66936,0.76332,1.361092,1.041767,1.161789,1.154509,1.233684,1.188484,1.216839,1.242758,1.271134,1.206208,1.245827,1.277398,1.225966,1.340514,1.302113,1.30865
0.042553,0.0,0.0,0.170647,0.339703,0.428729,0.538327,0.592615,0.696199,0.789024,1.372833,1.071927,1.183914,1.164837,1.262334,1.227089,1.247171,1.260057,1.310571,1.245053,1.288432,1.315929,1.301706,1.353357,1.339723,1.2982
0.042073,0.0,0.0,0.135943,0.279218,0.388256,0.498757,0.572931,0.668171,0.768518,1.281032,1.121007,1.244533,1.240151,1.320887,1.265456,1.29779,1.32389,1.307202,1.258055,1.294658,1.301981,1.364605,1.326673,1.333649,1.33679
0.042982,0.0,0.002528,0.200433,0.382832,0.487135,0.597848,0.679112,0.788551,0.88022,1.363769,1.155397,1.258472,1.276389,1.358331,1.326704,1.371783,1.447378,1.390985,1.36843,1.399586,1.410326,1.406164,1.435476,1.4457,1.414959
0.035129,0.0,0.00684,0.200294,0.399508,0.513693,0.638578,0.727212,0.816883,0.912797,1.494522,1.260061,1.370622,1.362127,1.424848,1.359311,1.382847,1.412692,1.359785,1.321464,1.3581,1.365589,1.348612,1.425714,1.411876,1.403125
0.026613,0.0,0.0,0.168124,0.350311,0.470481,0.607191,0.710033,0.805162,0.905407,1.447396,1.266498,1.397369,1.375942,1.455683,1.372147,1.44739,1.452041,1.404147,1.35192,1.373368,1.386528,1.363438,1.428545,1.445185,1.278923
0.018549,0.0,0.0,0.140087,0.297641,0.390111,0.502879,0.583982,0.658793,0.762144,1.192163,1.03657,1.150305,1.167514,1.236297,1.179001,1.184472,1.220353,1.26262,1.193116,1.242206,1.264056,1.202126,1.28886,1.269588,1.157536
0.019542,0.0,0.0,0.155629,0.31024,0.403227,0.515748,0.588784,0.651216,0.742456,1.155291,1.016717,1.133868,1.133154,1.191771,1.139154,1.196678,1.173369,1.172021,1.144955,1.18229,1.215427,1.153069,1.236636,1.235219,1.122718
0.021173,0.0,0.0,0.179344,0.354235,0.466134,0.582141,0.653071,0.72128,0.816105,1.326746,1.158102,1.259295,1.266064,1.315361,1.24942,1.29972,1.284095,1.287408,1.245066,1.277939,1.29988,1.264067,1.337777,1.353752,1.268836
0.007929,0.0,0.0,0.072825,0.169295,0.259753,0.342428,0.431623,0.515941,0.63723,1.110732,0.967986,1.108888,1.120323,1.17684,1.13064,1.167742,1.129616,1.154623,1.106695,1.135339,1.150073,1.11828,1.187521,1.18629,1.178234
0.005113,0.0,0.0,0.063973,0.175758,0.275194,0.381031,0.430139,0.542927,0.624454,0.935296,0.834783,0.993291,0.982432,1.096855,1.0552,1.031262,1.094856,1.062209,1.066673,1.093362,1.123409,1.052253,1.120659,1.148001,1.078158
0.003074,0.0,0.0,0.128909,0.296877,0.413968,0.531599,0.60121,0.67522,0.784818,1.134485,0.985301,1.112126,1.117723,1.207331,1.16468,1.223397,1.248305,1.243944,1.206006,1.237661,1.267735,1.279001,1.326122,1.334246,1.275355
0.002829,0.0,0.0,0.158244,0.357634,0.476074,0.609103,0.69548,0.767259,0.86657,1.276389,1.132886,1.245024,1.256499,1.331053,1.267229,1.382748,1.380587,1.291288,1.245111,1.27802,1.300418,1.295265,1.34246,1.336994,1.313036
0.002036,0.0,0.006998,0.170594,0.381672,0.501025,0.641502,0.761759,0.838536,0.934424,1.398486,1.269223,1.37971,1.38793,1.44714,1.373239,1.457837,1.426815,1.383306,1.337893,1.362167,1.389198,1.3511,1.440237,1.457965,1.477583
0.001062,0.0,0.0,0.167035,0.362321,0.471038,0.608139,0.716107,0.801511,0.909637,1.33749,1.221941,1.333952,1.366547,1.445049,1.389229,1.525415,1.500833,1.499062,1.478296,1.519383,1.582444,1.570437,1.651118,1.609062,1.531247
0.002124,0.0,0.0,0.188723,0.388424,0.495287,0.628923,0.721529,0.798475,0.900909,1.312795,1.215801,1.336401,1.363866,1.422628,1.364142,1.477018,1.492642,1.471661,1.418708,1.468412,1.499477,1.448189,1.519401,1.513713,1.493947
0.001716,0.0,0.004444,0.082522,0.205959,0.292503,0.382835,0.498009,0.586251,0.703767,1.119721,0.987997,1.098156,1.091064,1.188196,1.142698,1.152381,1.124229,1.156223,1.132806,1.136008,1.18246,1.152269,1.182671,1.164929,1.099283
0.001332,0.0,0.000733,0.045241,0.138613,0.23361,0.355335,0.44267,0.531914,0.644042,1.064404,0.980433,1.092516,1.100244,1.184443,1.156631,1.202817,1.188443,1.211949,1.136909,1.18012,1.209701,1.165888,1.204634,1.192774,1.17718
