NDVI0412,NDVI0422,NDVI0427,NDVI0506,NDVI0516,NDVI0520,NDVI0531,NDVI0614,NDVI0620,NDVI0623,NDVI0627,NDVI0716,NDVI0721,NDVI0725,NDVI0802,NDVI0808,NDVI0812,NDVI0818
0.227577,0.248137,0.289395,0.486146,0.440053,0.430908,0.548292,0.493255,0.533813,0.46115,0.520575,0.534151,0.541519,0.489372,0.511823,0.514216,0.537211,0.371161
0.219792,0.23681,0.297277,0.47996,0.433433,0.433205,0.560107,0.49532,0.536706,0.462478,0.516263,0.545213,0.562852,0.503187,0.531391,0.526508,0.545052,0.365609
0.221812,0.234593,0.302029,0.452551,0.442922,0.430518,0.537998,0.484085,0.53654,0.45107,0.515267,0.525839,0.547915,0.49648,0.505323,0.510069,0.530009,0.354489
0.215235,0.245188,0.30264,0.46954,0.455815,0.44039,0.579972,0.523309,0.557898,0.473609,0.52541,0.539387,0.553011,0.525113,0.516735,0.52395,0.537267,0.356493
0.224704,0.228794,0.292616,0.458128,0.441495,0.435267,0.576534,0.522105,0.566894,0.459958,0.531586,0.524007,0.536111,0.49697,0.498639,0.507881,0.518166,0.33843
0.232753,0.247109,0.304002,0.46314,0.455961,0.452546,0.564253,0.554745,0.5852,0.47539,0.550202,0.579656,0.559109,0.51464,0.540571,0.537539,0.562885,0.372618
0.229082,0.249532,0.325448,0.458201,0.411771,0.454923,0.561817,0.476417,0.527054,0.427179,0.513009,0.535236,0.529186,0.491787,0.487513,0.512277,0.517178,0.337986
0.230784,0.232984,0.259754,0.404141,0.388579,0.416454,0.637084,0.50171,0.56215,0.458551,0.528168,0.55484,0.552942,0.519678,0.52729,0.540546,0.54907,0.361055
0.237979,0.231794,0.282844,0.466304,0.446382,0.453126,0.552454,0.471521,0.541,0.411145,0.514178,0.526464,0.523667,0.474591,0.478844,0.512695,0.53891,0.360251
0.237578,0.247736,0.268172,0.454931,0.441396,0.486694,0.602832,0.503559,0.568284,0.4641,0.53173,0.593215,0.553808,0.519682,0.563885,0.548918,0.577165,0.355842
0.243824,0.252703,0.283774,0.468253,0.475672,0.501205,0.543932,0.495161,0.562021,0.470591,0.521774,0.598178,0.53276,0.514329,0.588639,0.582194,0.628332,0.43658
0.234656,0.261816,0.310841,0.508556,0.455938,0.513082,0.565958,0.437828,0.517545,0.423983,0.496164,0.521254,0.51931,0.457236,0.489847,0.514898,0.540173,0.394844
0.223926,0.239169,0.293786,0.467217,0.434615,0.51763,0.570694,0.474412,0.533577,0.439972,0.501415,0.51717,0.508321,0.446205,0.505689,0.532964,0.54914,0.40782
0.229201,0.253502,0.284659,0.461084,0.414409,0.479079,0.549506,0.476782,0.537233,0.443991,0.505964,0.539526,0.541263,0.487903,0.52466,0.545711,0.545369,0.373707
0.223464,0.26036,0.250817,0.498746,0.408383,0.438477,0.527733,0.453553,0.513716,0.413076,0.486223,0.515447,0.529747,0.465784,0.501346,0.537747,0.541165,0.337146
0.217852,0.245482,0.233525,0.449822,0.351005,0.444365,0.631512,0.541668,0.588641,0.508333,0.539378,0.600164,0.574995,0.512696,0.585022,0.594143,0.585009,0.42092
0.217659,0.23926,0.261604,0.476427,0.434387,0.462065,0.535471,0.453759,0.512591,0.408097,0.480841,0.526362,0.528357,0.475461,0.512575,0.568431,0.572419,0.413418
0.216895,0.245183,0.284105,0.499886,0.464582,0.466017,0.55041,0.503746,0.541855,0.455522,0.514201,0.581692,0.547234,0.495515,0.544163,0.571672,0.570042,0.447128
0.224008,0.243464,0.302672,0.478446,0.453288,0.45505,0.532783,0.447066,0.499444,0.402925,0.475682,0.518179,0.505312,0.450447,0.47635,0.520697,0.529243,0.401551
0.20729,0.251018,0.310296,0.434398,0.425444,0.440074,0.551853,0.472174,0.498512,0.439311,0.495698,0.560439,0.539323,0.536346,0.546978,0.565802,0.560021,0.367462
0.20368,0.251373,0.305213,0.420737,0.416897,0.44024,0.55771,0.458241,0.483308,0.412048,0.491821,0.535831,0.504798,0.474529,0.484822,0.531405,0.52734,0.360584
0.197228,0.270402,0.342897,0.438627,0.419955,0.427414,0.566669,0.473608,0.511316,0.439908,0.50257,0.541977,0.521835,0.480254,0.511338,0.525255,0.529465,0.380609
0.182556,0.288799,0.338162,0.471759,0.45645,0.42687,0.533236,0.49673,0.508429,0.415895,0.487157,0.528939,0.525702,0.490113,0.50758,0.569764,0.569471,0.437971
0.175992,0.253226,0.298813,0.448289,0.458187,0.430789,0.548675,0.458827,0.483564,0.413152,0.47316,0.495954,0.502147,0.476094,0.468402,0.5226,0.539766,0.438457
0.176136,0.275171,0.300494,0.4609,0.446246,0.413885,0.522709,0.458945,0.504816,0.382376,0.479972,0.530087,0.524118,0.503055,0.499369,0.527324,0.531427,0.408274
0.179731,0.26024,0.304034,0.460098,0.405122,0.400812,0.573676,0.384285,0.470297,0.381375,0.434939,0.502422,0.502124,0.456435,0.477971,0.4986,0.507774,0.357169
0.187742,0.275374,0.335558,0.491753,0.43623,0.445941,0.580971,0.484407,0.541116,0.464573,0.473377,0.544662,0.537256,0.494336,0.533102,0.564913,0.580533,0.455051
0.188219,0.254785,0.350816,0.467797,0.458128,0.43956,0.576333,0.421933,0.47941,0.41529,0.446545,0.468697,0.484667,0.462206,0.460521,0.485607,0.514785,0.437857
0.191464,0.259526,0.351473,0.440115,0.38021,0.426252,0.59303,0.45824,0.503033,0.439934,0.467926,0.480943,0.513549,0.460501,0.490209,0.507265,0.528267,0.433098
0.197476,0.249934,0.334363,0.384307,0.264089,0.361329,0.682406,0.45915,0.532555,0.459407,0.474925,0.52318,0.533266,0.495294,0.553005,0.535186,0.546075,0.387636
0.203348,0.256884,0.337702,0.430497,0.381974,0.424475,0.600892,0.420837,0.494802,0.438148,0.453949,0.507287,0.514563,0.466028,0.522284,0.505944,0.518273,0.350753
0.211447,0.269653,0.354343,0.43448,0.381896,0.398239,0.555916,0.404313,0.484937,0.406475,0.447519,0.505656,0.506731,0.456813,0.52238,0.510859,0.496363,0.339471
0.199015,0.253628,0.350035,0.432039,0.343269,0.395085,0.652138,0.418477,0.51486,0.467308,0.464366,0.525562,0.513782,0.482849,0.525662,0.511348,0.50409,0.347764
0.177303,0.230289,0.346912,0.420733,0.331814,0.435336,0.642709,0.448349,0.509785,0.471912,0.467824,0.495587,0.499469,0.462448,0.505006,0.49887,0.493289,0.374087
0.186445,0.255458,0.351906,0.424987,0.325518,0.42612,0.620337,0.499057,0.555953,0.49954,0.495503,0.576045,0.561943,0.54229,0.58319,0.553913,0.534303,0.352374
0.186385,0.263564,0.353383,0.425157,0.350657,0.4053,0.553814,0.406704,0.476468,0.402623,0.437091,0.46818,0.486589,0.456016,0.48552,0.48015,0.481461,0.348215
0.191373,0.257679,0.356569,0.337139,0.241742,0.358587,0.650703,0.41053,0.528461,0.468712,0.482503,0.573104,0.539913,0.511028,0.584843,0.513874,0.512821,0.358498
