ExG0407,ExG0412,ExG0415,ExG0427,ExG0506,ExG0516,ExG0520,ExG0523,ExG0527,ExG0531,ExG0602,ExG0614,ExG0617,ExG0620,ExG0623,ExG0627,ExG0630,ExG0713,ExG0716,ExG0719,ExG0721,ExG0725,ExG0728,ExG0802,ExG0808,ExG0812,ExG0818
0.017239,0.00474,0.000764,0.003162,0.076805,0.167403,0.208683,0.272632,0.199675,0.219736,0.439832,0.575713,0.569811,0.584974,0.556511,0.552306,0.470506,0.490953,0.422741,0.442447,0.386181,0.3538,0.383016,0.195487,0.2582,0.22794,-0.044258
0.016846,0.005679,0.00468,0.002347,0.063516,0.134133,0.16298,0.223805,0.164384,0.178048,0.364929,0.49302,0.489572,0.530678,0.512037,0.508056,0.429326,0.446534,0.384677,0.408764,0.35127,0.359644,0.361799,0.200734,0.262688,0.235025,-0.022789
0.013813,-0.0001,0.000721,-0.01175,0.023294,0.021355,0.043565,0.072177,0.052653,0.084349,0.281018,0.339088,0.376966,0.454131,0.44452,0.4202,0.374021,0.407126,0.35531,0.383291,0.309954,0.332474,0.341445,0.178539,0.246879,0.213132,-0.034877
0.016058,6.4e-05,0.006195,-0.006296,0.061377,0.123717,0.174093,0.223006,0.172447,0.198899,0.48905,0.4993,0.540809,0.559365,0.518147,0.526066,0.417206,0.490725,0.393567,0.407556,0.350981,0.364888,0.381183,0.196824,0.257288,0.21275,-0.022687
0.017567,0.001956,0.005084,-0.000628,0.080511,0.159446,0.210134,0.271628,0.203543,0.230487,0.503848,0.540961,0.601313,0.595039,0.539128,0.562418,0.46688,0.510284,0.414517,0.415219,0.374105,0.357669,0.35798,0.179986,0.235435,0.201546,-0.03351
0.016633,0.001705,0.00379,0.004263,0.087625,0.180137,0.230614,0.291931,0.246049,0.271872,0.559034,0.566123,0.595085,0.598876,0.527712,0.543169,0.449431,0.525577,0.43397,0.434648,0.423766,0.415984,0.4267,0.261713,0.316659,0.289546,0.046015
0.014796,0.002444,0.00208,0.003963,0.080658,0.171849,0.221582,0.293254,0.243393,0.266184,0.527684,0.596162,0.620746,0.601456,0.558516,0.561416,0.454102,0.499607,0.419384,0.429546,0.396318,0.409277,0.393133,0.209336,0.259171,0.219318,-0.01756
0.015918,0.005158,0.002001,0.008421,0.104498,0.181093,0.225614,0.284701,0.237049,0.240958,0.499706,0.593569,0.632304,0.582111,0.573356,0.567634,0.459484,0.473961,0.416696,0.439047,0.384459,0.391606,0.377134,0.184813,0.239411,0.188692,-0.042411
0.019229,0.006019,0.001996,0.003951,0.075282,0.131285,0.172728,0.22947,0.193437,0.205474,0.487106,0.587641,0.600529,0.553805,0.535338,0.551306,0.433688,0.450288,0.37564,0.403651,0.371632,0.396053,0.392008,0.210552,0.268876,0.234278,-0.024745
0.022727,0.005599,0.000526,-0.002609,0.051074,0.081746,0.114287,0.15912,0.126613,0.156616,0.428015,0.521558,0.545349,0.525252,0.513964,0.513103,0.431775,0.451404,0.375099,0.397082,0.373784,0.383838,0.388089,0.215015,0.259223,0.234418,-0.032685
0.020472,0.003358,8.4e-05,-0.013586,0.026356,0.040302,0.076781,0.128046,0.099629,0.144865,0.471626,0.511038,0.530249,0.525435,0.502632,0.483471,0.417081,0.458682,0.36903,0.410385,0.39509,0.398746,0.390913,0.213017,0.253913,0.236374,-0.018097
0.02161,0.007764,0.001979,0.012971,0.106925,0.196833,0.249531,0.312464,0.243111,0.260655,0.607185,0.577801,0.595386,0.586529,0.556607,0.54968,0.460981,0.467879,0.374699,0.375928,0.357305,0.345556,0.326594,0.138099,0.174876,0.159166,-0.04255
0.019505,0.004532,-0.004187,-0.004579,0.067843,0.146285,0.197159,0.264675,0.201351,0.236702,0.595419,0.570976,0.604084,0.614105,0.543853,0.564163,0.499872,0.508748,0.418347,0.413903,0.402868,0.40932,0.400298,0.214796,0.240226,0.213888,-0.039333
0.021409,0.006747,-0.005783,-0.004814,0.080178,0.183905,0.245985,0.293142,0.24584,0.277987,0.659499,0.600303,0.581411,0.623982,0.551698,0.582696,0.497292,0.48793,0.400592,0.403657,0.386275,0.377561,0.377254,0.212367,0.254464,0.229807,-0.034887
0.021421,0.009355,-0.002115,0.006475,0.091559,0.202962,0.250747,0.322969,0.256185,0.262239,0.621839,0.616696,0.597133,0.626755,0.571683,0.593489,0.496536,0.504711,0.402208,0.414465,0.384394,0.365889,0.368511,0.20921,0.247663,0.217192,-0.055011
0.022235,0.003943,-0.004322,0.006827,0.094272,0.181114,0.232884,0.296675,0.220437,0.234033,0.58421,0.604739,0.58587,0.59422,0.57473,0.593171,0.481846,0.518993,0.405942,0.433084,0.385791,0.387854,0.383918,0.218692,0.25184,0.225638,-0.060075
0.020217,0.003675,0.00019,0.011557,0.097941,0.172218,0.231617,0.300238,0.234006,0.23156,0.549127,0.589727,0.594327,0.584036,0.537241,0.575426,0.471289,0.502713,0.388916,0.419154,0.376709,0.353844,0.355753,0.200119,0.218755,0.208671,-0.04709
0.019803,-0.001106,-0.007883,-0.013092,0.029835,0.041495,0.082092,0.142868,0.098832,0.133191,0.409968,0.522819,0.541597,0.534432,0.490746,0.504187,0.463429,0.498014,0.39132,0.429505,0.419582,0.391506,0.402259,0.236956,0.232111,0.227943,-0.037193
0.019551,0.001742,-0.004995,0.007,0.096426,0.16474,0.229764,0.282559,0.213229,0.24007,0.594402,0.568431,0.574461,0.580011,0.505885,0.56009,0.470937,0.52046,0.398345,0.439197,0.399292,0.394845,0.401008,0.242775,0.228858,0.220781,-0.023624
0.019721,0.003421,-0.00298,0.011447,0.090127,0.170708,0.231658,0.298038,0.214811,0.247484,0.570686,0.600589,0.596236,0.593285,0.541318,0.574544,0.485203,0.494469,0.412342,0.419849,0.398278,0.401156,0.41484,0.250196,0.241459,0.22974,-0.016092
0.017632,0.00307,-0.001222,0.002467,0.077692,0.156267,0.220699,0.275231,0.19982,0.224291,0.561867,0.533788,0.534147,0.567629,0.50066,0.56869,0.488743,0.45267,0.3716,0.390722,0.369198,0.380502,0.401165,0.268434,0.260246,0.241699,-0.024538
0.01366,0.002685,-0.001699,-0.000968,0.079928,0.105276,0.175672,0.223346,0.16039,0.18705,0.472734,0.572075,0.564979,0.577707,0.512094,0.589818,0.504558,0.461376,0.392165,0.410536,0.391673,0.395689,0.418224,0.295912,0.298855,0.269017,-0.028407
0.014919,0.003809,0.001546,0.002713,0.074822,0.157343,0.226408,0.274272,0.218028,0.238813,0.536194,0.605484,0.58527,0.593914,0.543373,0.604521,0.500391,0.487235,0.389895,0.399472,0.403076,0.379117,0.404107,0.270954,0.261031,0.242313,-0.017394
0.015521,0.000819,0.002536,0.008793,0.077243,0.159914,0.213819,0.270524,0.204467,0.213453,0.516781,0.594913,0.590343,0.568453,0.517319,0.578455,0.475599,0.48063,0.386408,0.39074,0.389478,0.366072,0.379217,0.239593,0.219173,0.19817,-0.037744
0.016322,-0.000536,0.00046,-0.000669,0.066041,0.141157,0.173255,0.239966,0.176123,0.200201,0.501966,0.578156,0.562662,0.567962,0.537189,0.580714,0.489003,0.50663,0.434678,0.444482,0.439163,0.442486,0.452356,0.302624,0.299793,0.265128,-0.032505
0.021331,-0.002031,-0.000415,0.008847,0.030881,0.041932,0.06427,0.11103,0.069921,0.09284,0.333176,0.417811,0.417848,0.471584,0.449418,0.478204,0.46593,0.450337,0.389441,0.428747,0.423876,0.450626,0.466568,0.327753,0.309814,0.287168,-0.040563
0.019164,0.001589,0.005623,0.015393,0.072496,0.128969,0.157376,0.210101,0.141952,0.156413,0.456367,0.480764,0.482938,0.514156,0.444613,0.526711,0.388469,0.442636,0.347492,0.362959,0.353107,0.33566,0.365299,0.233522,0.222219,0.19186,-0.000273
0.018324,-0.00494,0.004357,-0.006317,0.048933,0.078445,0.107468,0.179137,0.107945,0.118209,0.390278,0.469085,0.512396,0.527733,0.505167,0.561335,0.475094,0.479235,0.401907,0.402512,0.399721,0.423762,0.431301,0.32357,0.321776,0.278489,0.031576
0.017321,-0.009111,0.000313,-0.010784,0.027257,0.037095,0.075644,0.137576,0.088549,0.109324,0.351556,0.469554,0.500157,0.511259,0.467125,0.5494,0.460285,0.434246,0.368332,0.393605,0.370086,0.396325,0.403572,0.298265,0.299949,0.26061,0.017567
0.019138,-0.004471,0.004513,-0.000319,0.074183,0.13828,0.184275,0.251288,0.167958,0.183471,0.527661,0.529832,0.544765,0.570081,0.47035,0.598503,0.487921,0.442869,0.359458,0.384026,0.361473,0.372959,0.359501,0.255983,0.246748,0.222822,-0.020667
0.017363,-0.001548,0.003509,-0.001615,0.049987,0.106577,0.159291,0.229892,0.150666,0.162346,0.475838,0.517107,0.528772,0.515168,0.458917,0.524509,0.454722,0.395815,0.319308,0.353819,0.327599,0.358601,0.357043,0.255484,0.238121,0.207562,-0.007474
0.017562,0.000554,0.00569,0.000399,0.057708,0.103051,0.146213,0.197497,0.135217,0.143393,0.408393,0.423542,0.475943,0.469212,0.414858,0.478154,0.429906,0.370111,0.311093,0.343358,0.315869,0.361864,0.353737,0.258793,0.224286,0.199819,-0.036139
0.014219,-0.002284,0.001699,0.002579,0.063418,0.122334,0.172131,0.226627,0.151614,0.147072,0.444283,0.485489,0.536963,0.529608,0.473544,0.529242,0.463932,0.401038,0.353983,0.357011,0.331055,0.351429,0.345723,0.2385,0.201583,0.176286,-0.038593
0.014058,0.00265,-0.000659,0.004244,0.067324,0.111079,0.151262,0.180822,0.129034,0.122436,0.395379,0.413945,0.451919,0.487507,0.415368,0.48393,0.447422,0.372769,0.304907,0.309325,0.300162,0.307455,0.303297,0.213017,0.175574,0.157895,-0.04596
0.01403,0.002073,-0.005915,-0.008251,0.021789,0.045393,0.065243,0.102578,0.070193,0.070266,0.313242,0.373886,0.393107,0.442625,0.408266,0.444251,0.358156,0.377214,0.328593,0.34346,0.345746,0.372973,0.387822,0.289343,0.247395,0.199813,-0.036748
0.016167,0.001474,-0.012489,-0.005636,0.017455,0.047397,0.07912,0.115355,0.08037,0.089485,0.352103,0.357798,0.359111,0.405781,0.378833,0.421589,0.413039,0.379177,0.315601,0.310973,0.321522,0.340535,0.34539,0.268271,0.243245,0.203462,-0.013553
0.017927,0.002142,-0.006145,0.001729,0.049383,0.120916,0.155598,0.204395,0.122313,0.117878,0.398979,0.388442,0.395665,0.415874,0.369049,0.441,0.320546,0.352562,0.258824,0.251185,0.246753,0.272133,0.2896,0.23263,0.261456,0.193859,-0.02055
0.017148,0.003033,-0.001133,-0.00235,0.047634,0.136829,0.171276,0.232623,0.143989,0.141328,0.433468,0.501276,0.511015,0.511479,0.478688,0.512597,0.473347,0.425199,0.352151,0.334943,0.318302,0.351271,0.35977,0.298968,0.319792,0.270237,-0.02347
0.01515,0.005301,0.00207,0.000795,0.063771,0.134908,0.171682,0.227933,0.124455,0.116856,0.398281,0.436727,0.471488,0.476959,0.458298,0.484183,0.453727,0.413526,0.340842,0.337223,0.324525,0.345824,0.353711,0.313889,0.294407,0.264643,-0.005211
0.014435,0.004922,0.001102,0.00125,0.056685,0.13906,0.166011,0.217135,0.128617,0.126818,0.408463,0.416824,0.449783,0.47406,0.433247,0.483649,0.414108,0.392474,0.355118,0.348355,0.378384,0.395418,0.409253,0.361611,0.326028,0.279813,-0.004657
0.013626,0.002576,-0.001493,-0.000808,0.049827,0.134558,0.153343,0.190395,0.116045,0.110715,0.369211,0.38745,0.456606,0.475989,0.470392,0.524376,0.466591,0.393705,0.347193,0.353364,0.372049,0.385296,0.386491,0.341663,0.304333,0.26355,-0.009244
0.012833,-0.001463,-0.00129,-0.013759,0.019644,0.02268,0.027423,0.055775,-0.000407,-0.010107,0.149312,0.194892,0.284507,0.358969,0.338138,0.411905,0.352648,0.314407,0.284608,0.321136,0.338746,0.395337,0.358287,0.348923,0.31074,0.249196,0.074292
0.012441,0.000686,0.003146,-0.009274,0.027542,0.079637,0.092881,0.134798,0.074928,0.053987,0.275829,0.28887,0.37054,0.433738,0.418417,0.45454,0.419982,0.326836,0.269244,0.281983,0.293397,0.291507,0.27037,0.248377,0.227541,0.183494,0.049486
0.01357,-0.002994,0.001411,-0.015735,0.014803,0.037525,0.043373,0.10612,0.062498,0.03488,0.297801,0.278903,0.324812,0.393354,0.339661,0.423479,0.293942,0.340502,0.3014,0.335511,0.345939,0.343935,0.315116,0.299616,0.250242,0.187069,0.00669
0.012495,-0.000912,0.003269,-0.008945,0.051047,0.136928,0.151173,0.222898,0.159452,0.138449,0.422921,0.478457,0.488575,0.530345,0.474513,0.559042,0.479557,0.396491,0.361896,0.348336,0.360611,0.370925,0.347351,0.315388,0.288143,0.246661,0.012757
0.010257,0.000801,0.005107,-0.008203,0.051132,0.143224,0.14836,0.220198,0.151805,0.13294,0.395109,0.48343,0.524922,0.531337,0.498553,0.560788,0.489567,0.385651,0.36161,0.337348,0.359358,0.394429,0.334744,0.298408,0.286829,0.239877,6.1e-05
0.01101,-0.003556,-0.006489,-0.004625,0.05029,0.14102,0.177621,0.235528,0.128097,0.124624,0.283236,0.445336,0.523336,0.52229,0.550425,0.549358,0.477714,0.482043,0.448331,0.410147,0.401548,0.364919,0.349404,0.271703,0.218269,0.17268,-0.013949
0.018298,0.00259,0.001359,0.002729,0.059965,0.15016,0.183733,0.243007,0.182497,0.167085,0.347097,0.524124,0.612829,0.535653,0.594428,0.566381,0.502661,0.5017,0.39253,0.411849,0.416122,0.357392,0.346513,0.278883,0.243067,0.204871,-0.012353
0.016663,0.00199,-0.00064,0.002173,0.072227,0.178292,0.209897,0.275568,0.202738,0.197771,0.415909,0.535432,0.6507,0.527633,0.574407,0.551443,0.544772,0.558614,0.446218,0.470384,0.430881,0.385919,0.429895,0.348311,0.30423,0.25135,-0.020505
0.016481,-0.000807,-0.005831,-0.004021,0.042466,0.136066,0.173751,0.239255,0.18287,0.187184,0.446356,0.542882,0.586486,0.532416,0.56411,0.539635,0.538231,0.515025,0.438797,0.46267,0.423679,0.369084,0.414366,0.329493,0.288416,0.240832,-0.019343
0.015427,-0.005116,-0.008994,-0.000239,0.053163,0.141379,0.180524,0.261706,0.192849,0.196347,0.47578,0.569554,0.602868,0.565548,0.598188,0.559519,0.55406,0.49438,0.442384,0.474616,0.438593,0.394638,0.410995,0.327486,0.298617,0.230779,-0.022219
0.019394,-0.003956,-0.008852,0.001731,0.073224,0.167559,0.202748,0.280794,0.206483,0.197771,0.458675,0.547962,0.589589,0.555843,0.562163,0.549991,0.527283,0.419085,0.376749,0.400184,0.376106,0.325668,0.328154,0.257278,0.228245,0.191186,-0.019783
0.015848,-0.001937,-0.015592,-0.011936,0.03488,0.0649,0.095235,0.163409,0.107848,0.110475,0.309841,0.456805,0.506845,0.503179,0.494946,0.501042,0.512898,0.424405,0.390964,0.423547,0.390458,0.36805,0.362306,0.305655,0.263196,0.228649,0.003093
0.017466,-0.00011,-0.010641,-0.004321,0.068414,0.157176,0.208342,0.296547,0.214774,0.220848,0.460382,0.533946,0.589392,0.567467,0.581285,0.563217,0.53815,0.480823,0.441828,0.448648,0.423004,0.38634,0.409466,0.304869,0.270998,0.238149,0.011329
0.017048,-0.002407,-0.009934,0.000104,0.074372,0.180677,0.223993,0.326654,0.242659,0.239146,0.49663,0.562809,0.628996,0.584893,0.613207,0.572425,0.565631,0.521813,0.478888,0.485724,0.456754,0.41957,0.459484,0.351581,0.315582,0.28134,0.029575
0.014295,0.000121,-0.002395,-0.002564,0.058266,0.150412,0.180595,0.273058,0.194638,0.20779,0.507699,0.53159,0.596864,0.55494,0.568762,0.528836,0.528496,0.492958,0.446903,0.44048,0.418874,0.33352,0.396725,0.297762,0.290889,0.250403,-0.001556
0.013172,-0.000672,-0.008502,-0.003847,0.050697,0.117319,0.157814,0.252744,0.161513,0.190522,0.484997,0.502224,0.56955,0.531357,0.547091,0.511731,0.506244,0.469153,0.419787,0.451461,0.407884,0.311809,0.381288,0.267856,0.250257,0.198024,-0.019944
0.015553,-0.000613,-0.008105,-0.008461,0.047828,0.100348,0.14163,0.219746,0.1425,0.168175,0.47997,0.458693,0.528563,0.505223,0.526661,0.492829,0.472002,0.464984,0.407109,0.40919,0.374766,0.280575,0.382415,0.244554,0.219447,0.159835,-0.019693
0.014783,0.001407,-0.006271,-0.002063,0.069787,0.149246,0.188549,0.265285,0.184142,0.185452,0.542022,0.517853,0.563961,0.567785,0.558776,0.548401,0.507639,0.473562,0.410668,0.387262,0.381256,0.259876,0.343044,0.240508,0.225215,0.190148,-0.032977
0.016899,0.005044,-0.003961,0.001738,0.066651,0.142373,0.172307,0.252903,0.176165,0.178583,0.529722,0.514946,0.543111,0.52646,0.578687,0.520627,0.499703,0.489316,0.413564,0.412601,0.415614,0.291804,0.369118,0.266464,0.243692,0.214701,-0.029189
0.016158,0.002699,-0.007274,-0.005388,0.04402,0.10493,0.145207,0.219649,0.139544,0.156842,0.391658,0.497597,0.560478,0.517162,0.592172,0.530308,0.513378,0.496684,0.431223,0.420452,0.416785,0.311321,0.389953,0.289979,0.254709,0.22032,-0.02019
0.017427,0.005495,-0.002633,0.006607,0.087826,0.179927,0.222805,0.308486,0.218233,0.22895,0.501501,0.492401,0.53699,0.50456,0.551282,0.508031,0.475669,0.460489,0.398576,0.419337,0.393523,0.301916,0.386655,0.27742,0.24136,0.194925,-0.017628
0.018558,0.007499,-0.004219,0.012822,0.08867,0.176388,0.217207,0.303028,0.222074,0.21924,0.483627,0.555442,0.611511,0.586281,0.619259,0.559648,0.539996,0.499286,0.452909,0.446313,0.423697,0.347007,0.430089,0.323059,0.288955,0.255732,0.00108
0.019072,0.008315,-0.004547,0.00106,0.078577,0.159977,0.211457,0.297524,0.229782,0.232572,0.507118,0.551495,0.606601,0.56701,0.601249,0.548474,0.530839,0.480316,0.449211,0.43999,0.406617,0.318343,0.400261,0.284519,0.242442,0.21727,0.013975
0.018719,0.008762,-0.004894,0.008473,0.085351,0.175386,0.22055,0.303863,0.243859,0.261228,0.53221,0.575345,0.599852,0.573777,0.597854,0.577456,0.543533,0.496408,0.454355,0.44152,0.406056,0.313734,0.381925,0.268783,0.22852,0.210444,-0.012643
0.018227,0.007168,-0.00386,0.007668,0.076555,0.146106,0.178426,0.265319,0.200054,0.216112,0.456684,0.552298,0.581621,0.53231,0.571868,0.558851,0.533403,0.492517,0.457411,0.45818,0.426332,0.383166,0.428282,0.319755,0.277369,0.259545,0.005891
0.020445,0.009625,-0.004753,0.007135,0.080484,0.148955,0.182028,0.256161,0.190802,0.209756,0.467776,0.532861,0.536076,0.498201,0.53944,0.527883,0.508705,0.469905,0.44276,0.449743,0.422524,0.38217,0.415935,0.287797,0.244948,0.231769,-0.019363
0.021934,0.010437,-0.001802,0.008447,0.084748,0.174581,0.208077,0.276274,0.197588,0.221122,0.506965,0.526089,0.54376,0.529602,0.534103,0.545946,0.510731,0.497197,0.428124,0.454377,0.445655,0.387517,0.452183,0.313939,0.252948,0.23394,-0.034355
0.022034,0.008534,-0.004523,0.005898,0.067495,0.156346,0.187422,0.253838,0.173742,0.201502,0.49289,0.587678,0.597312,0.58244,0.567836,0.575068,0.535182,0.477449,0.440375,0.443087,0.439035,0.378722,0.436562,0.32632,0.260455,0.23769,-0.032044
0.019583,0.007758,-0.004789,-0.002498,0.04408,0.094165,0.138462,0.202996,0.155853,0.183606,0.452929,0.51344,0.554672,0.530817,0.528558,0.50639,0.492264,0.481386,0.412015,0.441445,0.40729,0.329063,0.392189,0.274576,0.234571,0.215973,-0.005675
0.01969,0.01095,0.000769,0.017156,0.090463,0.174697,0.220526,0.288147,0.221253,0.222979,0.523507,0.540903,0.571539,0.542404,0.554257,0.534905,0.498869,0.462535,0.39485,0.390431,0.367679,0.273055,0.318454,0.215626,0.176613,0.157907,-0.038024
0.020717,0.008905,0.001476,0.003756,0.063465,0.149924,0.19206,0.259427,0.192619,0.213485,0.547351,0.502422,0.535428,0.498806,0.569313,0.519304,0.470272,0.462229,0.390335,0.384308,0.382583,0.3021,0.371151,0.249216,0.199589,0.202744,-0.019585
0.021368,0.013438,0.002659,0.014891,0.101306,0.198746,0.239897,0.314316,0.238012,0.238078,0.579664,0.532399,0.55011,0.517264,0.545856,0.549994,0.509566,0.473398,0.400814,0.39475,0.396955,0.320303,0.381892,0.292637,0.252162,0.216868,0.004753
0.020259,0.014841,0.002395,0.012672,0.100203,0.189423,0.232888,0.309078,0.239303,0.237247,0.591423,0.546667,0.577927,0.542015,0.5896,0.574855,0.528894,0.49877,0.440097,0.407987,0.415712,0.348165,0.417395,0.319147,0.281921,0.27304,0.007292
0.017435,0.011444,-0.000233,0.003663,0.088083,0.17198,0.21215,0.286799,0.214186,0.224073,0.569543,0.546942,0.556469,0.552809,0.578021,0.568382,0.529591,0.507643,0.45151,0.424359,0.430809,0.367173,0.429777,0.33077,0.29327,0.275217,-0.002822
0.017782,0.011134,-4.5e-05,0.00671,0.083803,0.175609,0.220427,0.299576,0.224368,0.222621,0.475253,0.545771,0.544007,0.544959,0.56268,0.553046,0.514623,0.467838,0.405655,0.408669,0.4048,0.316517,0.367394,0.282401,0.239723,0.227675,-0.008722
0.018278,0.00944,-0.001717,0.007532,0.085084,0.183371,0.219139,0.292165,0.217927,0.21856,0.478788,0.567098,0.547162,0.514582,0.564917,0.551523,0.515142,0.450581,0.39388,0.425391,0.411026,0.306031,0.340271,0.276447,0.221733,0.213056,-0.010117
0.018048,0.007979,-0.00279,-0.002677,0.047331,0.109727,0.13799,0.219049,0.157612,0.175744,0.433754,0.477002,0.477274,0.45795,0.496925,0.495448,0.483242,0.447007,0.387021,0.442291,0.416346,0.355056,0.390709,0.341168,0.275015,0.242289,0.02795
0.01955,0.006711,-0.000638,0.004959,0.081194,0.185309,0.220164,0.300945,0.230234,0.23845,0.517737,0.549466,0.561166,0.535126,0.562754,0.583278,0.522188,0.491887,0.444835,0.447143,0.440845,0.369858,0.419752,0.330342,0.309186,0.262989,0.078087
0.016145,0.005825,0.001318,0.011061,0.095477,0.198651,0.239098,0.311387,0.25786,0.268242,0.565703,0.544903,0.547567,0.554031,0.571453,0.577509,0.519922,0.506258,0.434105,0.471901,0.421705,0.404837,0.42558,0.343011,0.299467,0.273807,0.062684
0.017506,0.006606,0.000165,0.012082,0.106979,0.212419,0.253793,0.326492,0.27251,0.279787,0.556593,0.590369,0.612302,0.560512,0.612892,0.595923,0.542325,0.511091,0.447405,0.473942,0.439599,0.399993,0.431542,0.335157,0.284687,0.278944,0.056118
0.018791,0.005762,0.001091,-0.000495,0.092874,0.190866,0.236391,0.295977,0.224154,0.235927,0.545457,0.559083,0.590762,0.521362,0.549552,0.561919,0.527537,0.445735,0.402119,0.442739,0.396789,0.324682,0.360858,0.286191,0.210248,0.189522,-0.012278
0.018109,0.003563,-0.000509,0.00038,0.090442,0.160109,0.207037,0.276798,0.207338,0.221648,0.584423,0.57474,0.589882,0.531475,0.559577,0.565219,0.527358,0.465162,0.403736,0.436985,0.392771,0.328325,0.359329,0.281732,0.186004,0.165182,-0.038562
0.018199,0.000854,-0.001815,0.000786,0.095942,0.155544,0.197129,0.262189,0.201037,0.214378,0.596419,0.499561,0.516006,0.510247,0.542871,0.555157,0.521625,0.446583,0.403432,0.432934,0.404525,0.367601,0.394273,0.324446,0.248505,0.236498,-0.01555
0.020548,0.008528,0.00027,0.007895,0.100625,0.176357,0.208831,0.282171,0.214625,0.226732,0.56889,0.517304,0.542275,0.484877,0.493455,0.552508,0.506029,0.478909,0.403744,0.40639,0.374121,0.344145,0.372981,0.28576,0.252647,0.218486,0.019479
